date,zone,crime_type,latitude,longitude,incident_count
2014-08-28 10:11:00,South-East,Theft,28.547229,77.241664,1
2014-09-27 21:50:00,Outer,Theft,28.705078,77.008843,1
2014-02-11 13:01:00,West,Theft,28.652429,77.078217,1
2014-01-25 18:48:00,Outer,Theft,28.728978,76.991526,1
2014-11-04 09:32:00,West,Theft,28.677486,77.089099,1
2014-07-31 01:01:00,North-West,Theft,28.726688,77.082301,1
2014-06-29 21:26:00,East,Assault,28.630502,77.303841,1
2014-04-23 07:45:00,Outer,Theft,28.692763,77.010587,1
2014-11-29 02:00:00,West,Theft,28.677713,77.07875,1
2014-12-26 07:53:00,Central,Burglary,28.631823,77.197994,1
2014-09-09 11:10:00,East,Burglary,28.624211,77.302581,1
2014-08-16 20:26:00,North-East,Theft,28.708259,77.2677,1
2014-01-24 17:38:00,Central,Theft,28.641396,77.214945,1
2014-04-01 01:50:00,East,Burglary,28.643999,77.281509,1
2014-12-08 18:57:00,Outer,Theft,28.700189,76.996452,1
2014-07-21 13:51:00,Outer,Theft,28.702682,76.994459,1
2014-11-26 17:44:00,South-East,Theft,28.542061,77.236026,1
2014-01-02 08:49:00,North,Theft,28.669286,77.226396,1
2014-10-25 17:33:00,Outer,Burglary,28.718729,76.992314,1
2014-04-06 13:43:00,South-East,Burglary,28.545661,77.25944,1
2014-04-07 19:54:00,South,Assault,28.478936,77.189333,1
2014-09-29 14:21:00,East,Burglary,28.621533,77.294074,1
2014-02-12 01:18:00,South-East,Theft,28.54956,77.236527,1
2014-03-21 01:37:00,East,Theft,28.60883,77.307663,1
2014-04-28 00:17:00,South-West,Theft,28.58856,77.06142,1
2014-10-10 00:11:00,North-West,Theft,28.739482,77.105515,1
2014-02-17 19:55:00,East,Theft,28.636749,77.302677,1
2014-08-08 13:33:00,Outer,Assault,28.703859,77.002279,1
2014-02-12 15:20:00,North,Theft,28.705222,77.215173,1
2014-02-09 08:35:00,South-East,Theft,28.531899,77.235286,1
2014-10-22 13:47:00,East,Theft,28.645827,77.307466,1
2014-03-20 11:11:00,East,Theft,28.619672,77.314967,1
2014-04-24 02:49:00,West,Theft,28.686503,77.056892,1
2014-03-04 16:52:00,South,Theft,28.474922,77.178889,1
2014-07-24 21:41:00,South-East,Theft,28.540734,77.26377,1
2014-02-01 22:51:00,South-East,Theft,28.561236,77.23503,1
2014-04-01 15:44:00,North-East,Robbery,28.677929,77.248211,1
2014-05-07 08:21:00,West,Theft,28.676619,77.075209,1
2014-10-13 01:26:00,North-West,Theft,28.742145,77.089343,1
2014-03-17 20:42:00,Outer,Theft,28.6908,76.987759,1
2014-07-20 13:37:00,East,Robbery,28.615939,77.285482,1
2014-12-30 09:33:00,Outer,Theft,28.693272,77.002189,1
2014-09-15 09:44:00,South-East,Theft,28.525774,77.24884,1
2014-10-03 09:22:00,South-East,Assault,28.554206,77.250767,1
2014-10-31 16:06:00,South,Theft,28.500825,77.168835,1
2014-03-12 19:18:00,North-West,Theft,28.754053,77.098737,1
2014-06-26 12:13:00,East,Fraud,28.633123,77.309157,1
2014-09-09 16:13:00,New Delhi,Theft,28.599328,77.193169,1
2014-02-09 04:30:00,South-West,Assault,28.553705,77.059674,1
2014-12-28 00:49:00,West,Theft,28.674458,77.087046,1
2014-12-08 05:38:00,North-West,Theft,28.740334,77.08353,1
2014-08-14 19:14:00,East,Theft,28.631258,77.280716,1
2014-06-17 20:42:00,Outer,Theft,28.699247,77.012679,1
2014-04-28 01:20:00,East,Theft,28.609097,77.296425,1
2014-02-17 22:01:00,North-West,Theft,28.739752,77.085946,1
2014-07-18 22:48:00,South,Theft,28.49887,77.167363,1
2014-09-10 19:50:00,North-West,Theft,28.743275,77.100887,1
2014-11-20 01:50:00,Outer,Theft,28.726613,76.990112,1
2014-01-28 16:43:00,North-East,Theft,28.706323,77.248435,1
2014-01-05 18:59:00,Outer,Assault,28.708964,77.016925,1
2014-11-06 18:24:00,Outer,Fraud,28.719626,77.002152,1
2014-01-27 18:33:00,East,Theft,28.63663,77.310548,1
2014-12-13 13:51:00,Central,Theft,28.624841,77.197536,1
2014-05-11 01:18:00,South-West,Assault,28.581221,77.083675,1
2014-03-20 00:02:00,South-East,Theft,28.521717,77.252725,1
2014-10-18 17:34:00,South,Theft,28.464253,77.181373,1
2014-11-03 09:21:00,West,Theft,28.655183,77.066742,1
2014-04-07 17:04:00,South,Theft,28.481498,77.20483,1
2014-10-26 23:29:00,North,Theft,28.667963,77.235399,1
2014-02-26 02:46:00,East,Burglary,28.630121,77.307655,1
2014-03-22 11:53:00,West,Theft,28.649294,77.056377,1
2014-11-04 08:07:00,East,Theft,28.616252,77.287706,1
2014-06-16 16:25:00,South-East,Theft,28.522095,77.240525,1
2014-07-29 07:40:00,North-West,Theft,28.741218,77.074982,1
2014-05-02 12:06:00,East,Theft,28.634091,77.295736,1
2014-02-08 16:46:00,Central,Theft,28.659942,77.201489,1
2014-08-08 18:12:00,North,Burglary,28.695198,77.217957,1
2014-05-01 06:36:00,East,Fraud,28.644661,77.309492,1
2014-04-15 20:00:00,North,Theft,28.668785,77.220964,1
2014-04-27 03:52:00,West,Theft,28.685103,77.072815,1
2014-06-06 17:43:00,South,Theft,28.495916,77.189443,1
2014-01-26 03:14:00,North-West,Burglary,28.724427,77.081505,1
2014-08-20 13:51:00,South,Theft,28.487494,77.183704,1
2014-04-01 04:41:00,East,Theft,28.612051,77.308467,1
2014-09-08 17:09:00,East,Theft,28.607305,77.312716,1
2014-04-30 06:30:00,Outer,Theft,28.711329,76.989738,1
2014-05-24 01:06:00,North-West,Theft,28.733275,77.10589,1
2014-06-11 06:51:00,South-West,Burglary,28.557288,77.064168,1
2014-05-08 05:54:00,Outer,Theft,28.728092,76.985221,1
2014-09-10 15:57:00,North-West,Theft,28.734224,77.079109,1
2014-04-15 07:43:00,East,Assault,28.621401,77.297159,1
2014-09-12 10:42:00,Outer,Theft,28.724979,77.018812,1
2014-01-01 18:29:00,West,Theft,28.668022,77.054456,1
2014-01-01 01:11:00,East,Burglary,28.627913,77.285021,1
2014-10-09 21:47:00,South,Theft,28.46641,77.179563,1
2014-10-20 16:47:00,North-East,Theft,28.686322,77.276096,1
2014-07-19 14:46:00,South-East,Theft,28.547586,77.262496,1
2014-08-01 01:04:00,East,Theft,28.611207,77.291448,1
2014-11-04 07:09:00,South,Theft,28.483666,77.201596,1
2014-11-24 02:32:00,South-West,Burglary,28.553647,77.08447,1
2014-12-14 18:51:00,Central,Theft,28.650265,77.197802,1
2014-01-11 02:08:00,South-West,Theft,28.589207,77.063682,1
2014-04-14 21:28:00,South-East,Robbery,28.52965,77.234988,1
2014-02-18 12:17:00,North-West,Theft,28.745419,77.081499,1
2014-09-06 20:01:00,Central,Theft,28.633642,77.219597,1
2014-06-12 23:01:00,North-West,Theft,28.740992,77.086919,1
2014-09-04 03:43:00,South,Theft,28.483981,77.184947,1
2014-09-28 14:13:00,South,Theft,28.478688,77.196108,1
2014-09-14 07:20:00,North,Burglary,28.684198,77.218906,1
2014-05-15 04:01:00,North-West,Theft,28.72157,77.089093,1
2014-05-27 10:14:00,South-East,Theft,28.557875,77.256418,1
2014-02-21 07:40:00,North-West,Theft,28.7515,77.092676,1
2014-10-13 00:02:00,South-East,Theft,28.527489,77.232943,1
2014-08-17 23:33:00,Central,Robbery,28.642694,77.200916,1
2014-12-06 12:23:00,North-East,Theft,28.675211,77.274337,1
2014-11-02 12:48:00,East,Burglary,28.645143,77.31281,1
2014-04-20 11:54:00,Outer,Theft,28.722949,76.997883,1
2014-08-10 03:34:00,Central,Theft,28.660433,77.211151,1
2014-12-15 01:43:00,North-West,Assault,28.733683,77.109135,1
2014-10-17 02:44:00,West,Theft,28.681196,77.055123,1
2014-05-09 10:04:00,North-West,Burglary,28.758377,77.086234,1
2014-04-14 18:14:00,South-West,Theft,28.563576,77.071967,1
2014-03-20 07:31:00,North-West,Theft,28.738438,77.109918,1
2014-08-05 01:22:00,South-East,Assault,28.530261,77.246962,1
2014-06-22 02:42:00,North-West,Theft,28.746048,77.110488,1
2014-09-07 21:22:00,East,Robbery,28.626928,77.305611,1
2014-06-05 07:39:00,North-West,Robbery,28.750853,77.097536,1
2014-10-21 09:24:00,South-East,Theft,28.533119,77.250774,1
2014-12-12 04:01:00,South-West,Theft,28.582694,77.081727,1
2014-04-14 22:49:00,North,Theft,28.679625,77.236095,1
2014-02-11 16:03:00,South-West,Theft,28.592459,77.07116,1
2014-11-24 11:25:00,South-West,Theft,28.580374,77.078173,1
2014-07-29 09:52:00,North-East,Theft,28.679051,77.259657,1
2014-04-15 10:52:00,East,Fraud,28.614022,77.290591,1
2014-02-26 17:34:00,New Delhi,Fraud,28.60507,77.195126,1
2014-04-11 18:57:00,South-East,Robbery,28.526161,77.242804,1
2014-06-29 20:33:00,Outer,Theft,28.695418,76.984755,1
2014-01-11 16:00:00,Outer,Theft,28.699885,76.990797,1
2014-04-06 20:26:00,South,Theft,28.497294,77.188986,1
2014-09-19 11:23:00,North,Theft,28.697747,77.224816,1
2014-12-18 21:21:00,West,Theft,28.671509,77.061165,1
2014-09-18 13:24:00,Outer,Theft,28.700392,77.004104,1
2014-04-23 00:55:00,South,Theft,28.481629,77.17035,1
2014-12-02 12:59:00,South,Fraud,28.500855,77.176855,1
2014-04-07 14:28:00,Outer,Burglary,28.72444,77.000872,1
2014-06-17 05:35:00,South-East,Burglary,28.558722,77.255226,1
2014-11-30 20:37:00,South-West,Theft,28.588882,77.058486,1
2014-01-08 09:24:00,East,Theft,28.621495,77.289137,1
2014-01-02 20:24:00,South-East,Assault,28.533917,77.25117,1
2014-05-24 04:13:00,North-West,Theft,28.751686,77.092545,1
2014-08-30 07:20:00,South,Theft,28.46748,77.193216,1
2014-01-23 17:15:00,Central,Theft,28.642207,77.232757,1
2014-01-26 15:17:00,Central,Theft,28.64097,77.233348,1
2014-02-16 22:39:00,South,Burglary,28.497912,77.178092,1
2014-01-28 13:24:00,East,Theft,28.627034,77.312713,1
2014-08-31 03:06:00,Central,Theft,28.656884,77.230779,1
2014-04-22 13:01:00,North-West,Theft,28.724684,77.091478,1
2014-06-02 20:29:00,East,Theft,28.635277,77.303839,1
2014-12-04 11:57:00,West,Assault,28.665462,77.053021,1
2014-08-06 02:00:00,South,Theft,28.496122,77.195959,1
2014-03-10 14:15:00,Outer,Fraud,28.699784,77.009017,1
2014-04-05 11:19:00,East,Burglary,28.623498,77.308082,1
2014-11-24 13:03:00,East,Theft,28.610274,77.305732,1
2014-10-13 03:00:00,East,Burglary,28.621348,77.316991,1
2014-04-07 02:52:00,West,Theft,28.678384,77.070555,1
2014-06-11 07:58:00,South,Theft,28.470062,77.182581,1
2014-06-14 09:14:00,West,Theft,28.671781,77.054813,1
2014-05-15 02:43:00,South-West,Theft,28.568057,77.060664,1
2014-01-14 12:40:00,North,Burglary,28.70127,77.219541,1
2014-11-13 05:42:00,Outer,Theft,28.720509,77.016069,1
2014-03-27 15:58:00,West,Theft,28.681373,77.05538,1
2014-10-30 09:21:00,East,Theft,28.615841,77.305426,1
2014-03-30 05:25:00,East,Theft,28.631636,77.286332,1
2014-04-28 05:06:00,West,Burglary,28.681677,77.058981,1
2014-01-17 11:33:00,South,Burglary,28.500312,77.205083,1
2014-10-16 15:31:00,Outer,Burglary,28.706609,76.99591,1
2014-08-06 05:43:00,South-West,Burglary,28.572896,77.062522,1
2014-01-12 10:30:00,South-East,Theft,28.53475,77.250566,1
2014-03-30 04:02:00,East,Theft,28.609925,77.280063,1
2014-01-31 20:30:00,North,Theft,28.700254,77.240727,1
2014-06-05 21:28:00,North,Theft,28.694786,77.219355,1
2014-02-16 20:07:00,West,Burglary,28.649039,77.074818,1
2014-07-21 15:17:00,West,Fraud,28.657698,77.074408,1
2014-05-09 11:21:00,Central,Theft,28.649882,77.211283,1
2014-05-16 01:32:00,South-West,Theft,28.563909,77.078902,1
2014-12-27 00:56:00,North-East,Theft,28.671426,77.264908,1
2014-12-03 07:33:00,East,Burglary,28.630704,77.303188,1
2014-08-31 02:55:00,North-West,Robbery,28.724462,77.085694,1
2014-12-31 22:39:00,North-West,Theft,28.753963,77.106785,1
2014-02-19 04:15:00,East,Burglary,28.642469,77.30648,1
2014-04-07 21:37:00,South-West,Assault,28.571183,77.059258,1
2014-01-30 16:11:00,Central,Theft,28.657674,77.230819,1
2014-07-30 22:48:00,East,Theft,28.612586,77.317961,1
2014-07-22 12:05:00,South-West,Theft,28.561785,77.061561,1
2014-08-03 00:49:00,South-East,Theft,28.544829,77.267979,1
2014-09-06 22:15:00,Central,Theft,28.656777,77.197855,1
2014-09-14 01:25:00,South-East,Assault,28.524166,77.250518,1
2014-06-15 10:26:00,South,Theft,28.490554,77.16882,1
2014-02-16 02:52:00,North,Burglary,28.70421,77.224381,1
2014-05-19 12:26:00,Outer,Theft,28.710878,77.001239,1
2014-04-28 14:09:00,West,Theft,28.678048,77.076433,1
2014-04-05 04:13:00,West,Theft,28.667226,77.08869,1
2014-02-22 16:32:00,South,Theft,28.494769,77.203365,1
2014-05-15 10:15:00,South-West,Robbery,28.583229,77.077435,1
2014-07-10 14:08:00,Central,Assault,28.641094,77.200839,1
2014-07-01 00:23:00,South-West,Theft,28.558623,77.083363,1
2014-07-09 19:16:00,Central,Theft,28.640065,77.233844,1
2014-02-25 01:46:00,North-East,Theft,28.685078,77.264097,1
2014-07-09 05:22:00,Outer,Theft,28.72135,77.013563,1
2014-01-04 05:20:00,Central,Theft,28.660629,77.197182,1
2014-02-25 09:25:00,North,Theft,28.696322,77.226313,1
2014-06-14 03:02:00,South-West,Theft,28.583112,77.064541,1
2014-11-12 16:29:00,North-West,Fraud,28.739151,77.080424,1
2014-02-20 20:42:00,Outer,Theft,28.694287,77.00237,1
2014-02-06 00:28:00,South-West,Burglary,28.566398,77.076139,1
2014-11-25 13:08:00,East,Theft,28.639388,77.28381,1
2014-09-16 13:43:00,West,Theft,28.65689,77.065816,1
2014-09-07 11:18:00,North-West,Theft,28.735438,77.077707,1
2014-12-12 05:12:00,West,Theft,28.651778,77.055273,1
2014-06-12 19:59:00,South-East,Assault,28.543265,77.253318,1
2014-12-12 17:29:00,South,Theft,28.490964,77.186309,1
2014-04-16 09:51:00,South-East,Theft,28.52483,77.260135,1
2014-09-15 06:49:00,South-West,Theft,28.58895,77.046812,1
2014-11-20 18:29:00,South-West,Theft,28.570405,77.080998,1
2014-02-01 07:59:00,West,Robbery,28.679085,77.065585,1
2014-08-15 03:36:00,South-West,Assault,28.554577,77.069682,1
2014-09-13 01:33:00,North-West,Burglary,28.728772,77.106132,1
2014-01-17 22:20:00,South-East,Theft,28.550021,77.261051,1
2014-03-16 23:40:00,Central,Theft,28.648217,77.2267,1
2014-04-25 21:51:00,South-East,Theft,28.521974,77.260152,1
2014-03-15 06:53:00,Outer,Theft,28.704402,77.004786,1
2014-04-11 02:02:00,South-West,Burglary,28.579934,77.052128,1
2014-11-09 15:05:00,East,Theft,28.613267,77.300454,1
2014-10-13 11:55:00,Central,Theft,28.645333,77.198337,1
2014-06-24 04:49:00,South-East,Burglary,28.532771,77.248241,1
2014-05-14 04:18:00,North-East,Fraud,28.6823,77.268844,1
2014-10-25 04:58:00,South-West,Theft,28.562599,77.083262,1
2014-01-29 21:24:00,West,Theft,28.66154,77.089901,1
2014-06-08 16:31:00,East,Theft,28.633781,77.305922,1
2014-12-11 00:34:00,Outer,Theft,28.715552,77.017293,1
2014-01-24 06:05:00,North-West,Theft,28.760779,77.097533,1
2014-02-24 10:40:00,Central,Theft,28.627307,77.21691,1
2014-04-12 21:24:00,South-West,Theft,28.559671,77.067216,1
2014-03-24 15:40:00,Outer,Theft,28.712136,77.01525,1
2014-12-05 17:35:00,Central,Theft,28.630871,77.226552,1
2014-12-26 22:47:00,West,Theft,28.660366,77.06838,1
2014-11-14 00:32:00,Central,Burglary,28.650259,77.203969,1
2014-07-01 10:05:00,West,Theft,28.674027,77.073277,1
2014-11-01 10:56:00,South,Theft,28.483861,77.177943,1
2014-02-28 04:10:00,Central,Robbery,28.63744,77.213231,1
2014-09-26 22:49:00,South-East,Fraud,28.546446,77.269974,1
2014-02-19 14:03:00,North-East,Theft,28.691696,77.249848,1
2014-03-06 02:31:00,Outer,Burglary,28.698285,77.011299,1
2014-08-14 05:43:00,Central,Theft,28.657071,77.204132,1
2014-08-07 05:03:00,North-West,Theft,28.757969,77.095659,1
2014-04-13 08:30:00,South,Theft,28.464321,77.187784,1
2014-02-14 01:53:00,Outer,Theft,28.704362,76.999005,1
2014-12-25 15:07:00,North-East,Theft,28.702139,77.248318,1
2014-04-02 15:48:00,Outer,Theft,28.702174,77.011299,1
2014-08-08 00:31:00,South,Theft,28.484866,77.182266,1
2014-08-27 19:28:00,West,Assault,28.678839,77.065626,1
2014-01-23 21:41:00,North-East,Theft,28.685316,77.286558,1
2014-08-15 17:20:00,South,Theft,28.498431,77.190666,1
2014-03-11 06:27:00,North-West,Theft,28.74946,77.098674,1
2014-04-05 01:36:00,North,Theft,28.680358,77.224787,1
2014-11-09 17:37:00,Central,Theft,28.65597,77.208462,1
2014-09-20 19:42:00,Outer,Theft,28.69639,77.014389,1
2014-06-20 04:55:00,Outer,Theft,28.699832,76.986428,1
2014-12-10 10:16:00,New Delhi,Theft,28.597982,77.227143,1
2014-11-17 00:54:00,South,Theft,28.471961,77.17582,1
2014-06-22 23:13:00,South,Burglary,28.490846,77.193242,1
2014-09-21 13:08:00,North-East,Theft,28.688897,77.285242,1
2014-06-20 02:32:00,Outer,Theft,28.716778,77.000882,1
2014-05-30 14:18:00,South-East,Theft,28.542638,77.249523,1
2014-12-27 09:15:00,East,Theft,28.621771,77.285631,1
2014-12-19 14:11:00,South,Theft,28.49495,77.196934,1
2014-09-13 09:59:00,Outer,Theft,28.708973,76.982255,1
2014-09-14 05:56:00,North-East,Theft,28.709119,77.273222,1
2014-03-01 14:06:00,North-West,Robbery,28.759465,77.098908,1
2014-05-01 17:28:00,Central,Theft,28.649693,77.229826,1
2014-01-28 09:13:00,East,Theft,28.645749,77.293266,1
2014-05-16 11:35:00,East,Burglary,28.636016,77.312154,1
2014-07-29 04:06:00,North-East,Assault,28.69889,77.282556,1
2014-03-29 18:01:00,North-West,Theft,28.754434,77.106269,1
2014-04-13 14:29:00,East,Assault,28.63815,77.301262,1
2014-04-15 02:53:00,Outer,Robbery,28.703751,76.996237,1
2014-05-20 12:58:00,North,Theft,28.691499,77.230639,1
2014-07-13 05:56:00,Outer,Fraud,28.696797,76.99197,1
2014-06-05 09:50:00,North-West,Theft,28.752104,77.106418,1
2014-03-26 21:28:00,West,Fraud,28.656882,77.055552,1
2014-04-22 13:21:00,South-West,Burglary,28.57519,77.068903,1
2014-03-29 16:47:00,South-West,Theft,28.561256,77.082411,1
2014-09-02 22:28:00,South-West,Theft,28.584151,77.052044,1
2014-08-08 16:42:00,Central,Theft,28.642871,77.212612,1
2014-02-01 05:00:00,Outer,Burglary,28.706185,77.012808,1
2014-02-21 21:24:00,West,Theft,28.685224,77.055124,1
2014-12-15 21:38:00,East,Theft,28.627231,77.309774,1
2014-09-03 00:33:00,West,Theft,28.648287,77.08623,1
2014-03-24 06:35:00,New Delhi,Theft,28.608956,77.211563,1
2014-09-20 16:27:00,South-East,Theft,28.554317,77.236129,1
2014-12-25 00:52:00,West,Theft,28.663305,77.058927,1
2014-12-06 12:12:00,West,Theft,28.680047,77.052843,1
2014-07-18 20:00:00,North-East,Theft,28.687245,77.278986,1
2014-09-12 16:54:00,Outer,Theft,28.718427,76.98305,1
2014-09-27 19:47:00,South-East,Theft,28.546578,77.233796,1
2014-03-20 16:12:00,North-East,Assault,28.700686,77.25854,1
2014-06-23 22:19:00,East,Fraud,28.620986,77.279851,1
2014-05-12 02:17:00,South,Theft,28.493065,77.175065,1
2014-06-12 07:49:00,East,Robbery,28.611289,77.280697,1
2014-09-27 18:12:00,West,Theft,28.654705,77.074614,1
2014-05-20 13:15:00,Central,Burglary,28.633338,77.2179,1
2014-06-24 18:34:00,West,Theft,28.66418,77.089788,1
2014-01-06 04:14:00,North-West,Theft,28.737699,77.105827,1
2014-07-13 23:48:00,South-East,Burglary,28.553153,77.239072,1
2014-03-22 09:27:00,North-West,Theft,28.727554,77.107762,1
2014-02-13 21:02:00,Outer,Theft,28.710657,77.010582,1
2014-04-06 16:29:00,North-East,Theft,28.708279,77.253999,1
2014-10-18 11:10:00,South,Assault,28.465726,77.177434,1
2014-05-19 11:24:00,South-West,Theft,28.56476,77.085464,1
2014-06-22 06:11:00,South,Assault,28.472375,77.206594,1
2014-03-20 09:57:00,South-East,Theft,28.547071,77.257271,1
2014-11-10 16:15:00,West,Theft,28.677854,77.075411,1
2014-07-27 20:04:00,East,Theft,28.641127,77.316109,1
2014-09-02 07:30:00,North-West,Theft,28.755628,77.105109,1
2014-10-05 05:17:00,North-East,Theft,28.698542,77.27108,1
2014-05-13 02:37:00,North-East,Theft,28.700336,77.249792,1
2014-08-28 01:54:00,East,Theft,28.607314,77.299997,1
2014-10-20 07:28:00,South,Theft,28.46957,77.170772,1
2014-03-25 21:03:00,South-East,Theft,28.527069,77.254237,1
2014-02-18 02:51:00,North-West,Theft,28.72773,77.092015,1
2014-10-24 03:29:00,South-West,Theft,28.562673,77.078793,1
2014-11-09 18:10:00,West,Theft,28.675086,77.076886,1
2014-08-10 21:35:00,East,Burglary,28.632865,77.287969,1
2014-12-16 17:54:00,South-East,Burglary,28.52307,77.257439,1
2014-10-17 00:48:00,Central,Theft,28.643952,77.22449,1
2014-12-31 08:09:00,South-East,Theft,28.559129,77.268348,1
2014-04-04 07:02:00,South-West,Theft,28.57447,77.058926,1
2014-04-16 04:15:00,South,Burglary,28.473886,77.169747,1
2014-03-21 04:28:00,East,Robbery,28.63491,77.31753,1
2014-08-02 12:42:00,West,Fraud,28.675307,77.060727,1
2014-10-14 21:41:00,Central,Theft,28.660766,77.210428,1
2014-02-07 04:40:00,West,Theft,28.679406,77.085367,1
2014-06-09 23:49:00,Outer,Assault,28.691948,77.000144,1
2014-06-30 18:18:00,East,Theft,28.619937,77.303693,1
2014-06-17 01:11:00,West,Assault,28.659646,77.067379,1
2014-07-10 04:56:00,East,Theft,28.62467,77.302913,1
2014-05-24 14:00:00,South-West,Theft,28.57118,77.079458,1
2014-10-19 07:38:00,South-East,Theft,28.557171,77.249112,1
2014-12-22 12:14:00,South-West,Theft,28.570426,77.081843,1
2014-05-02 00:53:00,North-West,Theft,28.734499,77.094417,1
2014-03-24 19:08:00,Central,Theft,28.626348,77.222364,1
2014-12-01 07:20:00,West,Theft,28.67913,77.085657,1
2014-08-24 01:39:00,North-East,Theft,28.672227,77.278354,1
2014-06-06 09:56:00,West,Theft,28.66506,77.062282,1
2014-01-25 21:37:00,South,Burglary,28.47254,77.191945,1
2014-11-27 12:33:00,Central,Burglary,28.642302,77.23063,1
2014-09-25 05:17:00,Outer,Theft,28.710047,77.010513,1
2014-05-17 06:33:00,West,Theft,28.657493,77.072168,1
2014-08-05 21:41:00,Outer,Burglary,28.72259,77.014316,1
2014-08-04 17:12:00,South-East,Theft,28.530723,77.236387,1
2014-03-04 12:21:00,South-West,Theft,28.591663,77.067307,1
2014-03-03 16:56:00,Outer,Theft,28.717036,77.00019,1
2014-06-26 22:26:00,North,Burglary,28.675303,77.228277,1
2014-08-27 22:55:00,North,Burglary,28.687393,77.217209,1
2014-08-18 08:16:00,South,Theft,28.491481,77.179605,1
2014-09-09 00:23:00,South-West,Theft,28.553829,77.085278,1
2014-01-18 09:52:00,Outer,Theft,28.713688,76.996682,1
2014-04-05 08:12:00,North-West,Robbery,28.755932,77.099364,1
2014-11-08 03:48:00,South-East,Theft,28.560745,77.256309,1
2014-11-01 02:58:00,Outer,Fraud,28.723365,77.000551,1
2014-01-24 19:16:00,Outer,Theft,28.72754,77.017165,1
2014-03-17 15:59:00,South,Assault,28.49215,77.20615,1
2014-02-12 08:20:00,North-East,Burglary,28.681841,77.252351,1
2014-05-02 02:26:00,South,Robbery,28.477438,77.198321,1
2014-05-15 09:55:00,West,Theft,28.663087,77.069616,1
2014-07-16 06:39:00,North-West,Burglary,28.761276,77.0969,1
2014-04-08 22:42:00,North-West,Theft,28.746639,77.083183,1
2014-08-19 13:30:00,South,Assault,28.474509,77.173207,1
2014-04-03 16:32:00,West,Robbery,28.651975,77.082829,1
2014-05-27 09:10:00,South-East,Fraud,28.533428,77.255362,1
2014-11-07 18:58:00,Central,Theft,28.627986,77.217998,1
2014-03-03 22:28:00,West,Theft,28.675982,77.065505,1
2014-06-24 23:58:00,North-West,Burglary,28.737134,77.106869,1
2014-06-16 23:22:00,West,Theft,28.657659,77.066071,1
2014-04-03 08:18:00,North-West,Theft,28.75736,77.093045,1
2014-05-13 15:54:00,Central,Fraud,28.655598,77.202739,1
2014-12-16 16:56:00,East,Fraud,28.636438,77.310564,1
2014-06-02 01:21:00,North-West,Assault,28.746317,77.074472,1
2014-02-03 07:03:00,South-West,Theft,28.577259,77.064763,1
2014-01-14 07:32:00,North-West,Burglary,28.745407,77.109231,1
2014-11-02 19:23:00,South-West,Theft,28.560607,77.054967,1
2014-05-06 11:10:00,New Delhi,Theft,28.614499,77.189736,1
2014-01-16 07:02:00,South-East,Theft,28.560493,77.265198,1
2014-04-25 02:41:00,West,Theft,28.659458,77.081972,1
2014-07-28 19:53:00,Outer,Theft,28.690347,76.980489,1
2014-01-08 00:33:00,South-West,Theft,28.593087,77.063835,1
2014-05-29 02:21:00,South-West,Theft,28.588064,77.051901,1
2014-02-07 07:16:00,Central,Theft,28.649864,77.202755,1
2014-09-14 01:23:00,South,Theft,28.470715,77.183338,1
2014-09-25 22:23:00,Outer,Assault,28.694426,76.996338,1
2014-05-16 13:26:00,North-West,Theft,28.737769,77.08584,1
2014-11-18 20:08:00,South,Theft,28.467027,77.18134,1
2014-01-22 18:16:00,North,Burglary,28.694461,77.22194,1
2014-08-14 16:29:00,North-East,Theft,28.690236,77.252551,1
2014-04-26 14:35:00,Central,Theft,28.650557,77.211023,1
2014-11-08 00:32:00,South-West,Theft,28.580864,77.061999,1
2014-03-06 03:00:00,New Delhi,Fraud,28.620466,77.221883,1
2014-02-06 15:04:00,Outer,Theft,28.695035,77.013935,1
2014-02-22 02:00:00,North,Assault,28.686193,77.221095,1
2014-01-15 05:41:00,North-West,Theft,28.742063,77.11073,1
2014-10-03 09:35:00,Outer,Assault,28.718002,77.009526,1
2014-05-03 17:31:00,East,Burglary,28.618365,77.311002,1
2014-10-26 16:37:00,North,Theft,28.682772,77.211159,1
2014-06-29 21:53:00,North-West,Theft,28.731368,77.089102,1
2014-08-01 12:47:00,East,Theft,28.644797,77.318121,1
2014-12-15 05:01:00,North-West,Theft,28.743913,77.083237,1
2014-07-29 08:11:00,South,Fraud,28.48125,77.185527,1
2014-11-02 09:49:00,North-East,Theft,28.679852,77.266926,1
2014-01-07 20:34:00,New Delhi,Fraud,28.612329,77.201175,1
2014-05-21 00:37:00,Outer,Theft,28.719972,77.003281,1
2014-07-05 12:32:00,North-East,Theft,28.701778,77.263329,1
2014-03-26 23:10:00,Outer,Theft,28.715805,77.010412,1
2014-06-13 04:43:00,West,Fraud,28.668747,77.068595,1
2014-03-14 09:01:00,South,Theft,28.472181,77.172898,1
2014-02-15 21:16:00,South,Theft,28.474644,77.19535,1
2014-09-21 20:05:00,Outer,Burglary,28.721466,77.016725,1
2014-01-20 11:38:00,New Delhi,Assault,28.633208,77.222825,1
2014-09-19 03:01:00,South-East,Assault,28.546537,77.238342,1
2014-12-02 05:48:00,Outer,Theft,28.715765,76.985382,1
2014-04-06 18:47:00,North-West,Theft,28.744464,77.07273,1
2014-05-27 13:52:00,Central,Robbery,28.646738,77.199491,1
